시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
서울특별시,동작구,상도로,서울특별시 동작구 상도로 346-1,서울특별시 동작구 상도동 531,06-0000038798,1,N,Y,37.49678998,126.9516675,2,1.6,3.5,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 267,서울특별시 동작구 상도1동 701-3,06-0000006163,1,N,N,37.50357997,126.9476864,6,2.76,13.13,Y,N,Y,28,141,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 272,서울특별시 동작구 상도1동 702-1,06-0000006723,1,N,N,37.50320805,126.9477004,6,3.33,13.64,Y,N,Y,37,98,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 양녕로 263,서울특별시 동작구 상도1동 683,06-0000049392,1,N,N,37.50367044,126.9481095,1,3.62,6.84,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 양녕로 257,서울특별시 동작구 상도1동 708-1,06-0000006166,1,N,N,37.50316722,126.9472834,4,2.76,8.99,Y,N,Y,36,134,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 양녕로 257,서울특별시 동작구 상도1동 708-1,06-0000025075,3,N,N,37.50316722,126.9472834,2,3.51,7.81,Y,N,Y,19,102,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로27길 130,서울특별시 동작구 사당동 1157,06-0000039883,1,N,N,37.48982944,126.9728808,2,3.2,5.9,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로27길 190,서울특별시 동작구 사당동 1132,06-0000045323,1,N,N,37.49095711,126.9715874,2,4.1,9.3,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로27길 181,서울특별시 동작구 사당동 1149,06-0000045322,1,N,N,37.49055149,126.9716261,3,4.6,10.3,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로27길 181,서울특별시 동작구 사당동 1149,06-0000023432,1,N,N,37.49055149,126.9716261,2,2.6,6.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로27길 243,서울특별시 동작구 사당동 178-49,06-0000046438,1,N,N,37.49221995,126.9697459,2,4.1,9.6,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23나길,서울특별시 동작구 사당로23나길 16,서울특별시 동작구 사당동 105-21,06-0000015357,1,N,N,37.48825931,126.9751885,4,6.3,14.9,Y,N,N,42,46,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23나길,서울특별시 동작구 사당로23나길 16,서울특별시 동작구 사당동 105-20,06-0000029317,1,N,N,37.48772359,126.9754465,1,3.2,5.9,Y,N,N,42,46,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23나길,서울특별시 동작구 사당로23나길 27,서울특별시 동작구 사당동 105-23,06-0000028165,1,N,Y,37.48825931,126.9751885,4,8,13.8,Y,Y,N,17,63,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23나길,서울특별시 동작구 사당로23나길 34,서울특별시 동작구 사당동 162-61,06-0000029321,1,N,N,37.4878428,126.9757235,1,2.2,7.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23나길,서울특별시 동작구 동작대로29길 91,서울특별시 동작구 사당동 105,06-9900000012,1,N,N,37.48801987,126.9762953,2,4.1,11.7,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 353,서울특별시 동작구 상도동 486-7,06-0000006268,1,N,N,37.49727723,126.9531459,1,4.6,12.9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 362,서울특별시 동작구 상도동 489,06-0000006269,1,N,N,37.49635018,126.9531825,1,4,5.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 366,서울특별시 동작구 상도동 489-6,06-0000006270,1,N,N,37.49595432,126.9535481,1,3,5.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 376-1,서울특별시 동작구 상도동 494-12,06-0000006273,1,N,N,37.4952012,126.9541832,2,3.3,11,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 382,서울특별시 동작구 상도동 495-5,06-0000040999,1,N,N,37.4947293,126.9546203,1,3.7,5.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23길,서울특별시 동작구 사당로23길 164,서울특별시 동작구 사당동 173-28,06-0000048118,1,N,N,37.48963929,126.971543,3,2.9,4.3,Y,N,Y,25,14,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23길,서울특별시 동작구 사당로23길 164,서울특별시 동작구 사당동 173-28,06-0000048127,1,N,N,37.48965195,126.971543,2,0.8,3.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23길,서울특별시 동작구 사당로23길 170,서울특별시 동작구 사당동 708-846,06-0000031118,1,N,N,37.48974842,126.9712538,2,2.5,4.4,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23길,서울특별시 동작구 사당로23길 172,서울특별시 동작구 사당동 708-846,06-0000031117,1,N,N,37.48980721,126.9711977,1,2.4,7.7,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23바길,서울특별시 동작구 사당로23바길 9,서울특별시 동작구 사당동 1133,06-0000018316,1,N,N,37.48960968,126.9691902,2,1.7,3.8,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23바길,서울특별시 동작구 사당로23바길 9,서울특별시 동작구 사당동 1133,06-0000018819,1,N,N,37.48960968,126.9691902,1,2.1,4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로17길,서울특별시 동작구 사당로17길 17,서울특별시 동작구 사당동 708-402,06-0000004215,1,N,N,37.48399864,126.9737805,2,2.6,5.2,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로17길,서울특별시 동작구 사당로17길 47,서울특별시 동작구 사당동 708-640,06-0000040201,1,N,N,37.48527567,126.9731479,2,2.2,4.2,Y,N,Y,24,58,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로17길,서울특별시 동작구 사당로17길 49,서울특별시 동작구 사당동 258-1,06-0000040200,1,N,N,37.485321,126.9730681,1,2.3,3.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로17길,서울특별시 동작구 사당로17길 75,서울특별시 동작구 사당동 708-817,06-0000003962,1,N,N,37.48631007,126.9723311,2,4.4,4.6,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로27길 103,서울특별시 동작구 사당동 1159-1,06-0000039894,1,N,N,37.48734273,126.9744051,3,6.7,18.8,Y,N,N,42,46,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로23길 112,서울특별시 동작구 사당동 1159,06-0000048357,1,N,N,37.48779573,126.9734721,3,4.2,10.1,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로27길 130,서울특별시 동작구 사당동 1157,06-0000048356,1,N,N,37.48982944,126.9728808,2,2.4,6.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로27길 130,서울특별시 동작구 사당동 1157,06-0000048355,1,N,Y,37.48982944,126.9728808,3,4.3,12.3,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로27길,서울특별시 동작구 사당로27길 130,서울특별시 동작구 사당동 1157,06-0000039884,1,N,N,37.48982944,126.9728808,2,6.3,10.2,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로29길,서울특별시 동작구 동작대로29길 172,서울특별시 동작구 사당동 59,06-0000003720,1,N,N,37.49247319,126.9769273,2,3.3,6.6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로29길,서울특별시 동작구 동작대로35길 117,서울특별시 동작구 사당동 57-101,06-0000004205,1,N,N,37.4926566,126.9769991,1,4.6,8,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로29길,서울특별시 동작구 동작대로35차길 28,서울특별시 동작구 사당동 55-10,06-0000025704,1,N,N,37.49320142,126.9760259,1,2.9,4.1,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로33길,서울특별시 동작구 동작대로33길 109,서울특별시 동작구 사당동 64-41,06-0000025711,1,N,N,37.49174312,126.976757,1,2.2,7.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로35길,서울특별시 동작구 동작대로35길 57,서울특별시 동작구 사당동 66-28,06-0000051158,1,N,N,37.49208855,126.9795507,1,4.1,6.1,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로35길,서울특별시 동작구 동작대로35다길 20,서울특별시 동작구 사당동 66-22,06-0000051159,1,N,Y,37.49208419,126.9794785,2,3.6,7.6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로39길,서울특별시 동작구 동작대로39길 39,서울특별시 동작구 사당동 1161,06-0000051156,1,N,Y,37.49205795,126.9803827,2,4.8,8.3,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로39길,서울특별시 동작구 동작대로39길 39,서울특별시 동작구 사당동 1161,06-0000051155,1,N,N,37.49205795,126.9803827,2,1.9,9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로39길,서울특별시 동작구 동작대로39길 39,서울특별시 동작구 사당동 1161,06-0000051154,1,N,N,37.49205795,126.9803827,2,2,10.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로39길,서울특별시 동작구 동작대로39길 39,서울특별시 동작구 사당동 1161,06-0000025714,1,N,Y,37.49205795,126.9803827,2,3.9,8.4,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로39길,서울특별시 동작구 동작대로39길 39,서울특별시 동작구 사당동 1161,06-0000025715,1,N,N,37.49205795,126.9803827,2,4,11.9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23길,서울특별시 동작구 사당로17길 52,서울특별시 동작구 사당동 169-8,06-0000004206,1,N,N,37.48742742,126.973148,3,2.4,3.7,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23길,서울특별시 동작구 사당로23길 137,서울특별시 동작구 사당동 169-8,06-0000048131,1,N,N,37.48858929,126.9720646,1,1.1,4.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23길,서울특별시 동작구 사당로23길 137,서울특별시 동작구 사당동 169-8,06-0000048128,1,N,N,37.48858929,126.972069,1,1.3,6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로23길,서울특별시 동작구 사당로23바길 9,서울특별시 동작구 사당동 1133,06-0000019612,1,N,N,37.48960968,126.9691902,1,1.4,3.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,등용로,서울특별시 동작구 등용로 38,서울특별시 동작구 상도동 455,06-0000009779,4,N,N,37.50617996,126.9352247,1,5.9,8.7,N,N,N,,,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,등용로,서울특별시 동작구 등용로 37,서울특별시 동작구 상도동 450,06-0000009435,1,N,N,37.50523976,126.9331339,2,4.9,9.7,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,등용로,서울특별시 동작구 등용로 38,서울특별시 동작구 상도동 455,06-0000009782,1,N,N,37.50617996,126.9352247,1,2.4,6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,등용로,서울특별시 동작구 등용로 38,서울특별시 동작구 상도동 455,06-0000009783,1,N,N,37.50617996,126.9352247,2,3.1,5.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,등용로,서울특별시 동작구 등용로 38,서울특별시 동작구 상도동 455,06-0000009784,1,N,N,37.50617996,126.9352247,1,3.3,5.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,등용로,서울특별시 동작구 등용로 38,서울특별시 동작구 상도동 455,06-0000009785,1,N,N,37.50617996,126.9352247,2,4.4,8.7,N,N,N,,,N,N,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 88,서울특별시 동작구 상도동 324-2,06-0000006451,1,N,N,37.49960465,126.930559,1,2.2,17.4,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 88,서울특별시 동작구 상도동 324-2,06-0000006452,1,N,N,37.49960465,126.9305858,4,7.3,15.2,Y,N,N,25,125,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 91,서울특별시 동작구 상도동 328-5,06-0000029630,1,N,N,37.50003613,126.9306992,1,3.1,6.5,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 102,서울특별시 동작구 상도동 320-21,06-0000006453,1,N,N,37.499747,126.9319148,4,6.2,15.9,Y,N,Y,25,125,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 102,서울특별시 동작구 상도동 320-21,06-0000006454,1,N,N,37.499747,126.9319148,2,5.9,10.6,Y,N,Y,27,30,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 107,서울특별시 동작구 상도동 418,06-0000037694,1,N,N,37.5024023,126.9310692,2,3.9,14.3,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 111,서울특별시 동작구 상도동 348-148,06-0000022844,1,N,N,37.50108343,126.9324442,1,4.1,11.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 120,서울특별시 동작구 상도동 353-2,06-0000043760,1,N,N,37.50124684,126.9335563,4,6,14.9,Y,N,N,31,123,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 132,서울특별시 동작구 상도동 190-9,06-0000006142,1,N,N,37.50187142,126.9347007,1,3.2,10.9,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 133,서울특별시 동작구 상도동 356,06-0000006143,1,N,N,37.50241732,126.9345002,4,6.4,15.3,Y,N,Y,32,88,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 133,서울특별시 동작구 상도동 356,06-0000006144,1,N,N,37.50241732,126.9345002,1,4,8.5,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 152-1,서울특별시 동작구 상도동 187-3,06-0000035443,1,N,N,37.50302948,126.9363431,4,6.8,14.4,Y,N,Y,30,40,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 152-1,서울특별시 동작구 상도동 187-3,06-0000006564,1,N,N,37.50302948,126.9363431,1,4.7,9,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로19길 49,서울특별시 동작구 상도동 366-10,06-0000006565,1,N,N,37.50367122,126.936601,1,3.2,12,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 249,서울특별시 동작구 상도동 26-20,06-0000006567,1,N,N,37.50482254,126.946453,1,4,10.2,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 168,서울특별시 동작구 상도동 364-23,06-0000006568,1,N,N,37.50402709,126.937894,4,6.6,13.5,Y,N,Y,27,132,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 171,서울특별시 동작구 상도동 366-38,06-0000006569,1,N,N,37.50446239,126.9379482,3,6,10,Y,N,Y,15,60,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 172,서울특별시 동작구 상도동 365-9,06-0000006508,1,N,N,37.50415123,126.9382552,1,4.3,6.2,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 180,서울특별시 동작구 상도동 368-11,06-0000006509,4,N,N,37.50444124,126.9388599,1,6.2,6.6,N,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 249,서울특별시 동작구 상도동 26-20,06-0000006514,4,N,N,37.50482254,126.946453,1,4.9,6.6,N,N,N,,,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 198,서울특별시 동작구 상도동 373-45,06-0000024980,1,N,N,37.50496639,126.940537,1,1.9,5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로30길 2,서울특별시 동작구 상도동 373-72,06-0000006516,1,N,N,37.50491835,126.9408982,1,2.2,8.6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 199,서울특별시 동작구 상도동 산 15-42,06-0000006515,1,N,N,37.50536663,126.9410303,1,2.9,13.9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 206,서울특별시 동작구 상도동 170-10,06-0000006517,1,N,N,37.5049713,126.9415132,4,8,15.9,Y,N,Y,40,63,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 208,서울특별시 동작구 상도동 170-1,06-0000006689,1,N,N,37.50494367,126.9417323,1,3.1,6.8,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 217-4,서울특별시 동작구 상도동 26-27,06-0000037696,1,N,N,37.50543138,126.9428728,1,3.7,6.1,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 222,서울특별시 동작구 상도동 27-27,06-0000031744,1,N,N,37.50500375,126.9432089,1,2.1,4.8,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 231,서울특별시 동작구 상도동 527-2,06-0000029136,1,N,N,37.50586275,126.9446336,2,3.1,10.8,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 234,서울특별시 동작구 상도동 31-13,06-0000031741,1,N,N,37.50495881,126.9445741,2,2.9,8.3,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 234,서울특별시 동작구 상도동 31-13,06-0000006152,1,N,N,37.50495881,126.9445341,5,7.3,18.5,Y,N,Y,27,121,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 231,서울특별시 동작구 상도동 23-67,06-0000006157,1,N,N,37.5053353,126.9448777,1,2.4,5.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 247,서울특별시 동작구 상도동 22-113,06-0000006159,1,N,N,37.5050659,126.9462574,1,2.2,8.2,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 250,서울특별시 동작구 상도동 34-11,06-0000006158,1,N,N,37.50469887,126.9462251,2,5.2,8.1,Y,N,Y,18,26,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 247,서울특별시 동작구 상도동 22-113,06-0000046448,1,N,N,37.5050659,126.9462574,3,4.4,10.9,Y,N,Y,14,86,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 249,서울특별시 동작구 상도동 26-20,06-0000049113,1,N,N,37.50482254,126.946453,6,5.8,28.1,Y,N,Y,25,145,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 만양로 6,서울특별시 동작구 상도동 903,06-0000040945,1,N,N,37.50495703,126.9469878,1,4.1,4.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 258,서울특별시 동작구 상도동 33-11,06-0000049372,1,N,N,37.50395211,126.9467302,1,2,15.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로30길,서울특별시 동작구 상도로30길 39,서울특별시 동작구 상도동 529,06-0000031745,1,N,N,37.50479562,126.9422973,3,2.4,12.3,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로30길,서울특별시 동작구 상도로30길 40,서울특별시 동작구 상도동 535,06-9900000014,1,N,N,37.50439554,126.942467,1,2,6.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로30길,서울특별시 동작구 상도로30길 40,서울특별시 동작구 상도동 535,06-9900000015,1,N,N,37.50437986,126.942467,3,3.9,8.9,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로30길,서울특별시 동작구 상도로30길 66,서울특별시 동작구 상도동 156-6,06-9900000151,1,N,N,37.50387497,126.9443449,2,4.3,7,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로30길,서울특별시 동작구 상도로30길 63,서울특별시 동작구 상도동 28-13,06-9900000152,1,N,N,37.50412581,126.9443826,2,4,10.4,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로30길,서울특별시 동작구 상도로30길 66,서울특별시 동작구 상도동 156-6,06-9900000153,1,N,N,37.50387497,126.9443449,1,3.8,5,N,N,N,,,N,Y,N,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,양녕로,서울특별시 동작구 양녕로 159,서울특별시 동작구 상도동 216-16,06-0000018864,1,N,N,37.49560363,126.9426274,2,5.2,6.8,Y,N,N,21,127,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,양녕로,서울특별시 동작구 양녕로26길 11,서울특별시 동작구 상도동 211-1,06-0000026878,1,N,N,37.49875041,126.9443587,1,1.961,3.484,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,양녕로,서울특별시 동작구 양녕로 203,서울특별시 동작구 상도동 204-334,06-0000006583,1,N,N,37.49940448,126.944030,6,3.753,20.89,Y,N,Y,43,128,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,양녕로,서울특별시 동작구 양녕로30길 4,서울특별시 동작구 상도동 211-386,06-0000022423,1,N,N,37.49923564,126.9444963,1,3.082,4.805,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,양녕로,서울특별시 동작구 양녕로30길 5,서울특별시 동작구 상도동 211-444,06-0000022422,1,N,N,37.499434,126.9447717,1,1.901,5.655,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,양녕로,서울특별시 동작구 양녕로32길 4,서울특별시 동작구 상도동 211-482,06-0000052011,3,Y,N,37.50049072,126.9451455,2,2.221,3.312,Y,N,Y,53,76,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,양녕로,서울특별시 동작구 장승배기로 14,서울특별시 동작구 상도동 산 65-59,06-0000050747,3,Y,N,37.50034802,126.9446159,1,3.228,3.634,Y,N,Y,53,76,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
