"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3100000","PHMD119983100034084000032","1998-08-14","          ","03","폐업","03","폐업","          ","          ","          ","","94180312","","139-843   ","월계1동 383-30","","     ","월계수약국","2008-12-11 16:41:37","I","2026-03-26 22:34:18","","                    ","                    ","123","1998-08-14"
"3100000","PHMD119983100034084000034","1998-09-25","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-851   ","월계2동 774 청백아파트 상가동 101호","","     ","정원약국","2008-12-11 16:41:37","I","2026-03-26 22:34:18","","                    ","                    ","44","1998-09-25"
"3100000","PHMD119983100034084000036","1998-10-09","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-223   ","중계3동 509번지 지하1층 1-101호 일부","","     ","그린약국","2008-12-11 16:41:37","I","2026-03-26 22:34:18","","                    ","                    ","16","1998-10-09"
"3100000","PHMD119983100034084000037","1998-10-17","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-861   ","중계본동 364번지 신안동진A 상가동 1층 1112호","","     ","신환약국","2008-12-11 16:41:38","I","2026-03-26 22:34:18","","                    ","                    ","24","1998-10-17"
"3100000","PHMD119983100034084000038","1998-10-19","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-054   ","월계4동 285-13 현주프라자 101호","","     ","월계종로약국","2008-12-11 16:41:38","I","2026-03-26 22:34:18","","                    ","                    ","77","1998-10-19"
"3100000","PHMD119983100034084000039","1998-11-05","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-838   ","상계1동 1132-66","","     ","백제건강한약국","2008-12-11 16:41:38","I","2026-03-26 22:34:18","","                    ","                    ","64","1998-11-05"
"3100000","PHMD119983100034084000041","1998-11-25","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-891   ","상계1동 1256 은빛apt상가 103호","","     ","은빛약국","2008-12-11 16:41:38","I","2026-03-26 22:34:18","","                    ","                    ","22","1998-11-25"
"3200000","PHMD120043200033084000006","2004-01-26","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-884-5005","","151-867   ","서울특별시 관악구 신림동 409번지 191호","서울특별시 관악구 신림로 261 (신림동)","08844","녹원약국","2023-09-15 16:27:03","I","2026-03-26 22:35:16","","193928.534898258    ","441763.530690492    ","24","2004-01-26"
"3200000","PHMD120043200033084000010","2004-02-06","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-854-5925","","151-872   ","서울특별시 관악구 신림동 492번지 9호","서울특별시 관악구 남부순환로161가길 26 (신림동)","08762","세란약국","2023-09-18 11:19:58","I","2026-03-26 22:35:17","","192620.39714505     ","442541.167035082    ","17","2004-02-06"
"3150000","PHMD120043150037084000003","2004-02-09","          ","03","폐업","03","폐업","          ","          ","          ","","02-2662-4275","","157-812   ","서울특별시 강서구 공항동 32번지 3호","","     ","팜코리아약국","2008-12-02 10:58:37","I","2026-04-01 23:08:58","","                    ","                    ","72","2004-02-09"
"3150000","PHMD120043150037084000005","2004-02-17","          ","03","폐업","03","폐업","          ","          ","          ","","02-2605-1373","","157-881   ","서울특별시 강서구 화곡1동 343번지 61호","","     ","건강사랑약국","2008-12-02 10:58:37","I","2026-04-01 23:09:00","","                    ","                    ","67","2004-02-17"
"3200000","PHMD120043200033084000015","2004-03-02","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-872-9954","","151-848   ","서울특별시 관악구 봉천동 1621번지 1호","서울특별시 관악구 남부순환로234길 27 (봉천동)","08789","양생약국","2023-09-18 13:31:10","I","2026-03-26 22:35:17","","196118.97261718     ","441772.124407724    ","30","2004-03-02"
"3200000","PHMD120043200033084000018","2004-03-16","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-877-8835","","151-814   ","서울특별시 관악구 봉천동 178번지 191호","서울특별시 관악구 인헌17길 3 (봉천동)","08796","인수당약국","2023-09-18 14:23:38","I","2026-03-26 22:35:17","","197104.555571146    ","440931.136217473    ","30","2004-03-16"
"3150000","PHMD120043150037084000033","2004-12-13","          ","03","폐업","03","폐업","          ","          ","          ","","02-2668-7582","","157-842   ","서울특별시 강서구 등촌1동 655번지 42호","","     ","흥부약국","2008-12-02 10:58:38","I","2026-04-01 23:09:28","","                    ","                    ","53","2004-12-13"
"3150000","PHMD120043150037084000012","2004-04-16","          ","03","폐업","03","폐업","          ","          ","          ","","02-3663-2915","","157-033   ","서울특별시 강서구 등촌3동 668번지 9호","","     ","청호약국","2008-12-02 10:58:38","I","2026-04-01 23:09:07","","                    ","                    ","14","2004-04-16"
"3150000","PHMD120043150037084000013","2004-05-03","          ","03","폐업","03","폐업","          ","          ","          ","","02-2661-6297","","157-812   ","서울특별시 강서구 공항동 45번지 18호","","     ","메디팜연합약국","2008-12-02 10:58:38","I","2026-04-01 23:09:08","","                    ","                    ","50","2004-05-03"
"3150000","PHMD120043150037084000014","2004-05-04","          ","03","폐업","03","폐업","          ","          ","          ","","02-2696-4111","","157-895   ","서울특별시 강서구 화곡본동 53번지 10호","","     ","참사랑약국","2008-12-02 10:58:38","I","2026-04-01 23:09:09","","                    ","                    ","30","2004-05-04"
"3150000","PHMD120043150037084000015","2004-05-14","          ","03","폐업","03","폐업","          ","          ","          ","","02-2658-7767","","157-865   ","서울특별시 강서구 염창동 292번지","","     ","세계로약국","2008-12-02 10:58:38","I","2026-04-01 23:09:10","","                    ","                    ","31","2004-05-14"
"3150000","PHMD120043150037084000019","2004-07-23","          ","03","폐업","03","폐업","          ","          ","          ","","02-2691-5472","","157-016   ","서울특별시 강서구 화곡6동 1145번지","","     ","혜인약국","2008-12-02 10:58:38","I","2026-04-01 23:09:14","","                    ","                    ","26","2004-07-23"
"3150000","PHMD120043150037084000023","2004-08-20","          ","03","폐업","03","폐업","          ","          ","          ","","02-2640-9900","","157-281   ","서울특별시 강서구 발산1동 96번지 1호","","     ","장수약국","2008-12-02 10:58:38","I","2026-04-01 23:09:17","","                    ","                    ","46","2004-08-20"
"3150000","PHMD120043150037084000026","2004-10-08","          ","03","폐업","03","폐업","          ","          ","          ","","02-2661-4889","","157-812   ","서울특별시 강서구 공항동 48번지 34호","","     ","공항약국","2008-12-02 10:58:38","I","2026-04-01 23:09:21","","                    ","                    ","39","2004-10-08"
"3150000","PHMD120043150037084000028","2004-10-21","          ","03","폐업","03","폐업","          ","          ","          ","","02-2661-6472","","157-812   ","서울특별시 강서구 공항동 45번지 18호","","     ","송정약국","2008-12-02 10:58:38","I","2026-04-01 23:09:23","","                    ","                    ","17","2004-10-21"
"3150000","PHMD120043150037084000032","2004-12-03","          ","03","폐업","03","폐업","          ","          ","          ","","02-2064-3799","","157-822   ","서울특별시 강서구 과해동 272번지","","     ","21세기약국","2008-12-02 10:58:38","I","2026-04-01 23:09:27","","                    ","                    ","52","2004-12-03"
"3200000","PHMD120043200033084000039","2004-09-03","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-871-1549","","          ","서울특별시 관악구 신림동 307-5","서울특별시 관악구 호암로 528, 1층 (신림동)","08821","우경약국","2023-09-18 14:14:28","I","2026-03-26 22:35:17","","193892.555374374    ","440285.417442582    ","29","2004-09-03"
"3180000","PHMD120083180034084000011","2008-12-18","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-780-5004","","150-890   ","서울특별시 영등포구 여의도동 44번지 14호 경도빌딩 118호","서울특별시 영등포구 여의대방로 383 (여의도동)","07333","경도약국","2011-11-15 21:36:51","I","2026-03-26 22:36:20","","193870.812916718    ","446351.97420108     ","26","2008-12-18"
"3180000","PHMD120083180034084000012","2008-12-08","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-786-7087","","150-937   ","서울특별시 영등포구 여의도동 43번지 4호 롯데캐슬IVY상가 205호","서울특별시 영등포구 국제금융로 86 (여의도동)","07333","아이비하늘약국","2011-11-15 21:44:33","I","2026-03-26 22:36:20","","193896.282065175    ","446442.571421294    ","14","2008-12-08"
"3180000","PHMD120083180034084000018","2008-03-03","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2679-0777","","150-800   ","서울특별시 영등포구 당산동1가 84번지","서울특별시 영등포구 영등포로 157 (당산동1가)","     ","신대흥약국","2011-11-18 20:27:58","I","2026-03-26 22:36:20","","191013.575132094    ","446545.568513916    ","20","2008-03-03"
"3180000","PHMD120083180034084000019","2008-02-12","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-845-3780","","150-839   ","서울특별시 영등포구 신길1동 115번지 1호","서울특별시 영등포구 도신로60길 2 (신길동)","     ","유명약국","2011-11-18 20:30:43","I","2026-03-26 22:36:20","","192574.606470155    ","445510.425772004    ","68","2008-02-12"
"3180000","PHMD120083180034084000021","2008-01-10","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-831-9631","","150-832   ","서울특별시 영등포구 도림동 226번지 1호","서울특별시 영등포구 도신로15길 40 (도림동)","     ","도림우리들약국","2011-11-19 14:54:41","I","2026-03-26 22:36:20","","190786.485312253    ","445159.80654346     ","0","2008-01-10"
"3180000","PHMD120093180034084000007","2011-04-04","          ","01","영업/정상","13","영업중","          ","          ","          ","","","","150-051   ","서울특별시 영등포구 신길1동 452번지 9호","서울특별시 영등포구 여의대방로53길 23 (신길동)","     ","나눔약국","2011-11-15 21:25:49","I","2026-03-26 22:36:20","","193033.166936027    ","445508.990509495    ","56","2011-04-04"
"3180000","PHMD120093180034084000017","2009-08-24","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2676-0266","","150-866   ","서울특별시 영등포구 양평동4가 66번지 3호","서울특별시 영등포구 양평로 95-1 (양평동4가)","     ","유림약국","2011-11-15 21:12:26","I","2026-03-26 22:36:20","","190778.297394198    ","448245.103226554    ","59","2009-08-24"
"3180000","PHMD120103180034084000002","2010-01-13","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-784-5480","","150-010   ","서울특별시 영등포구 여의도동 44번지 32호","서울특별시 영등포구 여의대방로65길 12 (여의도동)","     ","미래약국","2011-11-15 21:08:47","I","2026-03-26 22:36:20","","193745.64337296     ","446380.254633325    ","29","2010-01-13"
"3180000","PHMD120103180034084000006","2010-02-22","          ","01","영업/정상","13","영업중","          ","          ","          ","","26329595","","150-102   ","서울특별시 영등포구 양평동2가 29번지 23호 비즈타워 108호","서울특별시 영등포구 영등포로 33, 108호 (양평동2가,비즈타워)","     ","반석온누리약국","2011-11-15 21:08:24","I","2026-03-26 22:36:20","","189785.752470051    ","446796.882113561    ","52","2010-02-22"
"3100000","PHMD119923100034084000026","1992-08-28","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-800   ","공릉2동 238-20","","     ","안약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","0","1992-08-28"
"3100000","PHMD119923100034084000027","1992-08-28","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-203   ","상계3동 140-54","","     ","청자약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","17","1992-08-28"
"3100000","PHMD119923100034084000028","1992-09-04","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-202   ","상계2동 713 미도파백화점내지하1층","","     ","미도파약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","18","1992-09-04"
"3100000","PHMD119923100034084000029","1992-09-15","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-865   ","중계3동 515 건영스토아내","","     ","건영약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","0","1992-09-15"
"3100000","PHMD119923100034084000031","1992-09-19","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-820   ","상계5동 430-4","","     ","동서약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","0","1992-09-19"
"3100000","PHMD119923100034084000033","1992-10-16","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-221   ","중계1동 360-2 청구아파트 상가 103호","","     ","우주약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","37","1992-10-16"
"3100000","PHMD119923100034084000034","1992-10-22","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-223   ","중계3동 509-2 한국콘티낭(중계점), 1층","","     ","굿모닝약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","41","1992-10-22"
"3100000","PHMD119923100034084000035","1992-10-28","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-781   ","중계1동 주공5단지 제1상가 101호","","     ","신중앙약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","0","1992-10-28"
"3100000","PHMD119923100034084000036","1992-11-09","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-813   ","상계5동 135-64","","     ","산초약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","0","1992-11-09"
"3100000","PHMD119923100034084000037","1992-11-13","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-781   ","중계1동 주공5단지 종합2상가 102호","","     ","강남약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","0","1992-11-13"
"3100000","PHMD119923100034084000038","1992-12-22","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-807   ","공릉1동 598-1","","     ","엄마약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","0","1992-12-22"
"3100000","PHMD119933100034084000002","1993-01-07","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-804   ","공릉2동 421-47 영탁빌딩 1층","","     ","원자프라자약국","2008-12-11 16:41:19","I","2026-03-26 22:34:09","","                    ","                    ","171","1993-01-07"
"3100000","PHMD119933100034084000003","1993-01-07","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-816   ","상계2동 176-54","","     ","기쁨약국","2008-12-11 16:41:20","I","2026-03-26 22:34:09","","                    ","                    ","0","1993-01-07"
"3050000","PHMD120243050034084000007","2024-04-29","          ","03","폐업","03","폐업","2025-12-31","          ","          ","","02-3493-6912","","          ","서울특별시 동대문구 용두동 100-1 랜드마크타워1","서울특별시 동대문구 천호대로25길 81, 랜드마크타워1 103호 (용두동)","02585","청수약국","2025-12-31 10:03:52","I","2026-03-26 22:34:37","","202929.480858008    ","452835.10567055     ","26","2024-04-29"
"3100000","PHMD119933100034084000004","1993-01-10","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-808   ","공릉1동 653-1","","     ","진양약국","2008-12-11 16:41:20","I","2026-03-26 22:34:09","","                    ","                    ","0","1993-01-10"
"3100000","PHMD119933100034084000006","1993-01-13","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-807   ","공릉1동 566-40","","     ","선영약국","2008-12-11 16:41:20","I","2026-03-26 22:34:09","","                    ","                    ","0","1993-01-13"
"3210000","PHMD120193210034084000001","2019-01-09","          ","03","폐업","03","폐업","2026-02-11","          ","          ","","02-814-3334","","          ","서울특별시 서초구 양재동 337번지 15호 101호","서울특별시 서초구 강남대로10길 60-1, 101호 (양재동)","06785","신원약국","2026-02-11 16:24:44","I","2026-04-01 22:02:37","","203691.835489595    ","440837.941730569    ","37","2019-01-09"
"3210000","PHMD120193210034084000002","2019-01-18","          ","01","영업/정상","13","영업중","          ","          ","          ","","070-8808-3000","","          ","서울특별시 서초구 방배동 907번지 5호 1층","서울특별시 서초구 방배로 108, 1층 (방배동)","06665","바른온누리약국","2019-01-18 18:48:28","I","2026-04-01 22:02:37","","199612.525286649    ","442408.391525638    ","64","2019-01-18"
"3100000","PHMD119933100034084000007","1993-02-02","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-763   ","상계9동 637 13단지상가 121호","","     ","영광약국","2008-12-11 16:41:20","I","2026-03-26 22:34:09","","                    ","                    ","0","1993-02-02"
"3100000","PHMD119933100034084000008","1993-02-08","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-827   ","상계10동 693-4","","     ","남성약국","2008-12-11 16:41:20","I","2026-03-26 22:34:09","","                    ","                    ","0","1993-02-08"
"3100000","PHMD119933100034084000009","1993-02-19","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-760   ","상계8동 주공10단지 종합상가 113호","","     ","시민약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-02-19"
"3100000","PHMD119933100034084000010","1993-03-04","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-206   ","상계6동 740-3 상계주공A 2단지 다상가 121호","","     ","동아약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","21","1993-03-04"
"3100000","PHMD119933100034084000011","1993-03-12","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-224   ","중계4동 434-21","","     ","하나약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","19","1993-03-12"
"3100000","PHMD119933100034084000012","1993-03-31","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-231   ","하계1동 중계2지구 11-2","","     ","한신약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-03-31"
"3100000","PHMD119933100034084000013","1993-04-24","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-752   ","상계6동 주공2단지다종합상가 121","","     ","동아약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-04-24"
"3100000","PHMD119933100034084000014","1993-04-27","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-781   ","중계1동 주공5단지 종합상가 2-102","","     ","강남약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-04-27"
"3100000","PHMD119933100034084000016","1993-04-30","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-205   ","상계5동 135-64","","     ","산초약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","22","1993-04-30"
"3100000","PHMD119933100034084000017","1993-05-17","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-856   ","중계4동 138-1","","     ","명성약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-05-17"
"3100000","PHMD119933100034084000018","1993-05-19","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-768   ","상계9동 639-1 보람상가 103호","","     ","금성약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-05-19"
"3100000","PHMD119933100034084000019","1993-05-19","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-807   ","공릉1동 593-22","","     ","이화약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-05-19"
"3100000","PHMD119933100034084000020","1993-05-25","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-797   ","중계본동 9-2 중계주공A 7단지상가 104","","     ","제일약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-05-25"
"3100000","PHMD119933100034084000021","1993-06-02","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-782   ","중계1동 중계주공8단지APT 종합상가 103","","     ","인제약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-06-02"
"3100000","PHMD119933100034084000022","1993-06-08","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-837   ","상계1동 1105-70","","     ","하늘약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","26","1993-06-08"
"3100000","PHMD119933100034084000023","1993-06-09","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-770   ","월계2동 주공2단지 종합상가 104","","     ","대일약국","2008-12-11 16:41:20","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-06-09"
"3100000","PHMD119933100034084000024","1993-06-20","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-806   ","공릉1동 494-11","","     ","신원약국","2008-12-11 16:41:21","I","2026-03-26 22:34:10","","                    ","                    ","25","1993-06-20"
"3100000","PHMD119933100034084000025","1993-07-02","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-897   ","상계3동 대림A상가 1-101","","     ","늘푸른약국","2008-12-11 16:41:21","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-07-02"
"3100000","PHMD119933100034084000026","1993-07-13","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-854   ","중계본동 53-1 현대APT 상가 1-102","","     ","금강약국","2008-12-11 16:41:21","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-07-13"
"3100000","PHMD119933100034084000027","1993-08-11","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-754   ","상계7동 751-3 주공4단지상가 102호","","     ","대웅약국","2008-12-11 16:41:21","I","2026-03-26 22:34:10","","                    ","                    ","0","1993-08-11"
"3220000","PHMD119893220033084000046","1989-09-09","          ","01","영업/정상","13","영업중","          ","          ","          ","","","","135-845   ","서울특별시 강남구 대치2동 943번지 16호","서울특별시 강남구 테헤란로84길 17 (대치동)","06179","장생당약국","2013-11-06 15:57:46","I","2026-03-11 01:34:55","","205144.240477127    ","444877.810537942    ","0","1989-09-09"
"3180000","PHMD120103180034084000007","2010-03-02","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-834-0191","","          ","서울특별시 영등포구 신길동 4677","서울특별시 영등포구 신길로 36, 1층 (신길동)","07436","정성온누리약국","2025-04-07 14:40:58","I","2026-03-26 22:36:20","","191859.757252434    ","443736.812787665    ","40","2010-03-02"
"3220000","PHMD120063220033084000042","2006-08-02","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-825   ","논현1동 143 은훈빌딩 202호","","     ","영양과건강약국","2008-12-11 15:18:31","I","2026-03-11 01:35:38","","                    ","                    ","0","2006-08-02"
"3150000","PHMD119733150037084000001","1973-10-08","          ","03","폐업","03","폐업","          ","          ","          ","","","","157-892   ","서울특별시 강서구 화곡2동 441번지 7호","","     ","기호약국","2008-12-02 10:58:31","I","2026-04-01 22:57:10","","                    ","                    ","0","1973-10-08"
"3150000","PHMD119743150037084000001","1974-04-24","          ","03","폐업","03","폐업","          ","          ","          ","","02-698-5958","","157-874   ","서울특별시 강서구 화곡본동 143번지 36호","","     ","활재약국","2008-12-02 10:58:31","I","2026-04-01 22:57:11","","                    ","                    ","0","1974-04-24"
"3200000","PHMD119823200033084000004","1982-04-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-853-4967","","          ","서울특별시 관악구 신림동 1655번지 16호","서울특별시 관악구 시흥대로 560, 1층 (신림동)","08769","온누리대산약국","2023-09-18 14:04:24","I","2026-03-26 22:34:56","","191264.654358325    ","442307.124584641    ","55","1982-04-20"
"3220000","PHMD120063220033084000043","2006-08-03","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-937   ","역삼1동 838-11 미진빌딩 1층","","     ","서울종로약국","2008-12-11 15:18:31","I","2026-03-11 01:35:38","","                    ","                    ","0","2006-08-03"
"3200000","PHMD119823200033084000007","1982-07-15","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-864-7311","","151-017   ","서울특별시 관악구 난향동 668-4","서울특별시 관악구 난향길 4 (신림동)","08859","온누리수경약국","2023-09-18 14:10:48","I","2026-03-26 22:34:56","","192736.582687451    ","440102.354868197    ","83","1982-07-15"
"3200000","PHMD119833200033084000006","1983-05-06","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-884-2000","","151-053   ","서울특별시 관악구 청림동 14-52","서울특별시 관악구 관악로 268 (봉천동)","08733","광주약국","2023-09-15 16:18:32","I","2026-03-26 22:34:57","","196241.676066281    ","442859.336220295    ","37","1983-05-06"
"3100000","PHMD119983100034084000042","1998-12-05","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-231   ","하계1동 283번지","","     ","무궁화약국","2008-12-11 16:41:38","I","2026-03-26 22:34:18","","                    ","                    ","104","1998-12-05"
"3150000","PHMD119773150037084000005","1977-12-20","          ","03","폐업","03","폐업","          ","          ","          ","","02-3664-4209","","157-828   ","서울특별시 강서구 발산2동 677번지","","     ","유림약국","2008-12-02 10:58:31","I","2026-04-01 22:57:50","","                    ","                    ","34","1977-12-20"
"3150000","PHMD119783150037084000001","1978-01-10","          ","03","폐업","03","폐업","          ","          ","          ","","","","157-916   ","서울특별시 강서구 화곡6동 998번지 1호","","     ","신도약국","2008-12-02 10:58:31","I","2026-04-01 22:57:51","","                    ","                    ","0","1978-01-10"
"3150000","PHMD119783150037084000002","1978-01-20","          ","03","폐업","03","폐업","          ","          ","          ","","02-2603-2040","","157-867   ","서울특별시 강서구 화곡본동 56번지 347호","","     ","가정약국","2008-12-02 10:58:31","I","2026-04-01 22:57:53","","                    ","                    ","0","1978-01-20"
"3150000","PHMD119783150037084000003","1978-03-07","          ","03","폐업","03","폐업","          ","          ","          ","","","","157-884   ","서울특별시 강서구 화곡7동 372번지 42호","","     ","일초약국","2008-12-02 10:58:31","I","2026-04-01 22:57:55","","                    ","                    ","0","1978-03-07"
"3150000","PHMD119783150037084000005","1978-04-21","          ","03","폐업","03","폐업","          ","          ","          ","","","","157-015   ","서울특별시 강서구 화곡5동 산70번지 26호","","     ","우신약국","2008-12-02 10:58:31","I","2026-04-01 22:57:58","","                    ","                    ","0","1978-04-21"
"3150000","PHMD119783150037084000010","1978-05-22","          ","03","폐업","03","폐업","          ","          ","          ","","","","157-909   ","서울특별시 강서구 화곡1동 904번지 1호","","     ","지선약국","2008-12-02 10:58:31","I","2026-04-01 22:58:05","","                    ","                    ","0","1978-05-22"
"3150000","PHMD119783150037084000011","1978-07-11","          ","03","폐업","03","폐업","          ","          ","          ","","","","157-897   ","서울특별시 강서구 화곡4동 776번지 2호","","     ","진우약국","2008-12-02 10:58:31","I","2026-04-01 22:58:07","","                    ","                    ","0","1978-07-11"
"3150000","PHMD119783150037084000012","1978-07-15","          ","03","폐업","03","폐업","          ","          ","          ","","02-2694-5045","","157-281   ","서울특별시 강서구 발산1동 141번지 1호","","     ","동은약국","2008-12-02 10:58:31","I","2026-04-01 22:58:09","","                    ","                    ","0","1978-07-15"
"3150000","PHMD119783150037084000013","1978-08-05","          ","03","폐업","03","폐업","          ","          ","          ","","","","157-847   ","서울특별시 강서구 방화1동 285번지 1호","","     ","세일약국","2008-12-02 10:58:31","I","2026-04-01 22:58:10","","                    ","                    ","0","1978-08-05"
"3200000","PHMD120053200033084000002","2005-01-21","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-882-2177","","151-050   ","서울특별시 관악구 봉천동 1717번지 3호 관악푸르지오아파트상가 202호","서울특별시 관악구 청림6길 3, 202호 (봉천동, 관악푸르지오아파트상가)","08734","푸르지오약국","2023-09-18 14:54:27","I","2026-03-26 22:35:17","","196384.544308046    ","442822.980265735    ","30","2005-01-21"
"3200000","PHMD120063200033084000003","2006-03-02","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-877-6431","","151-050   ","서울특별시 관악구 봉천동 928번지 1호 우형쇼핑센타 101호","서울특별시 관악구 장군봉1길 56, 101호 (봉천동, 우형쇼핑센타)","08785","하늘약국","2023-09-18 14:57:12","I","2026-03-26 22:35:18","","194899.891834822    ","442135.938022991    ","52","2006-03-02"
"3200000","PHMD120063200033084000014","2006-06-30","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-878-5109","","151-892   ","서울특별시 관악구 신림동 1433번지 102호","서울특별시 관악구 남부순환로 1591, 1층 (신림동)","08759","태평양약국","2025-04-16 13:10:43","I","2026-03-26 22:35:25","","193506.453613619    ","442451.538877664    ","52","2006-06-30"
"3220000","PHMD120063220033084000044","2006-08-07","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-922   ","역삼1동 705-25 아펙스타워1층","","     ","한사랑약국","2008-12-11 15:18:32","I","2026-03-11 01:35:38","","                    ","                    ","0","2006-08-07"
